"rcp","country","country_iso3","year","msy_mt"
"RCP45","St. Kitts & Nevis","KNA",2081,2.67144588287431
"RCP45","St. Kitts & Nevis","KNA",2082,2.67142250745298
"RCP45","St. Kitts & Nevis","KNA",2083,2.67140502299556
"RCP45","St. Kitts & Nevis","KNA",2084,2.6713926899657
"RCP45","St. Kitts & Nevis","KNA",2085,2.67138002428439
"RCP45","St. Kitts & Nevis","KNA",2086,2.67135196321359
"RCP45","St. Kitts & Nevis","KNA",2087,2.67132881212696
"RCP45","St. Kitts & Nevis","KNA",2088,2.67131080216104
"RCP45","St. Kitts & Nevis","KNA",2089,2.67129810486921
"RCP45","St. Kitts & Nevis","KNA",2090,2.67129079157121
"RCP45","St. Kitts & Nevis","KNA",2091,2.67128111413776
"RCP45","St. Kitts & Nevis","KNA",2092,2.67127836192503
"RCP45","St. Kitts & Nevis","KNA",2093,2.67128005409934
"RCP45","St. Kitts & Nevis","KNA",2094,2.67128149168667
"RCP45","St. Kitts & Nevis","KNA",2095,2.67127573309047
"RCP45","St. Kitts & Nevis","KNA",2096,2.67125537704787
"RCP45","St. Kitts & Nevis","KNA",2097,2.6712249098689
"RCP45","St. Kitts & Nevis","KNA",2098,2.67118219199829
"RCP45","St. Kitts & Nevis","KNA",2099,2.67112505985751
"RCP45","St. Kitts & Nevis","KNA",2100,2.67105132997227
"RCP45","St. Lucia","LCA",2012,4.20996356400244
"RCP45","St. Lucia","LCA",2013,4.21206405658022
"RCP45","St. Lucia","LCA",2014,4.21373821340259
"RCP45","St. Lucia","LCA",2015,4.21502815942539
"RCP45","St. Lucia","LCA",2016,4.21555211779135
"RCP45","St. Lucia","LCA",2017,4.21568082102784
"RCP45","St. Lucia","LCA",2018,4.21554078643872
"RCP45","St. Lucia","LCA",2019,4.21525856304926
"RCP45","St. Lucia","LCA",2020,4.21496025999139
"RCP45","St. Lucia","LCA",2021,4.21473557441214
"RCP45","St. Lucia","LCA",2022,4.21459202876368
"RCP45","St. Lucia","LCA",2023,4.21450655760008
"RCP45","St. Lucia","LCA",2024,4.21445638095359
"RCP45","St. Lucia","LCA",2025,4.21441836097347
"RCP45","St. Lucia","LCA",2026,4.21436875677615
"RCP45","St. Lucia","LCA",2027,4.21431428411918
"RCP45","St. Lucia","LCA",2028,4.21425905869944
"RCP45","St. Lucia","LCA",2029,4.21420686047661
"RCP45","St. Lucia","LCA",2030,4.21416110973482
"RCP45","St. Lucia","LCA",2031,4.21409959749623
"RCP45","St. Lucia","LCA",2032,4.21405805276736
"RCP45","St. Lucia","LCA",2033,4.21402730335468
"RCP45","St. Lucia","LCA",2034,4.21399647700417
"RCP45","St. Lucia","LCA",2035,4.21395532265614
"RCP45","St. Lucia","LCA",2036,4.21386906358979
"RCP45","St. Lucia","LCA",2037,4.2137867755496
"RCP45","St. Lucia","LCA",2038,4.21372041415562
"RCP45","St. Lucia","LCA",2039,4.2136633801425
"RCP45","St. Lucia","LCA",2040,4.2136155065505
"RCP45","St. Lucia","LCA",2041,4.21353366363758
"RCP45","St. Lucia","LCA",2042,4.21349275594278
"RCP45","St. Lucia","LCA",2043,4.21347362622018
"RCP45","St. Lucia","LCA",2044,4.21345679160039
"RCP45","St. Lucia","LCA",2045,4.21342389528831
"RCP45","St. Lucia","LCA",2046,4.2132576755855
"RCP45","St. Lucia","LCA",2047,4.21312776978194
"RCP45","St. Lucia","LCA",2048,4.21303482202722
"RCP45","St. Lucia","LCA",2049,4.21294903736975
"RCP45","St. Lucia","LCA",2050,4.21283928823886
"RCP45","St. Lucia","LCA",2051,4.2126648942813
"RCP45","St. Lucia","LCA",2052,4.21251321347307
"RCP45","St. Lucia","LCA",2053,4.2124170973435
"RCP45","St. Lucia","LCA",2054,4.21239986493826
"RCP45","St. Lucia","LCA",2055,4.21248371980176
"RCP45","St. Lucia","LCA",2056,4.21265384860724
"RCP45","St. Lucia","LCA",2057,4.2128949765489
"RCP45","St. Lucia","LCA",2058,4.21315326731856
"RCP45","St. Lucia","LCA",2059,4.21336799751344
"RCP45","St. Lucia","LCA",2060,4.21347264580839
"RCP45","St. Lucia","LCA",2061,4.21336718811795
"RCP45","St. Lucia","LCA",2062,4.21318996094101
"RCP45","St. Lucia","LCA",2063,4.21299453177014
"RCP45","St. Lucia","LCA",2064,4.212838866072
"RCP45","St. Lucia","LCA",2065,4.21276463934101
"RCP45","St. Lucia","LCA",2066,4.21270535022657
"RCP45","St. Lucia","LCA",2067,4.21278714765118
"RCP45","St. Lucia","LCA",2068,4.21292983608286
"RCP45","St. Lucia","LCA",2069,4.21305331232419
"RCP45","St. Lucia","LCA",2070,4.21307662789414
"RCP45","St. Lucia","LCA",2071,4.21286033793424
"RCP45","St. Lucia","LCA",2072,4.21257726098596
"RCP45","St. Lucia","LCA",2073,4.21226583092842
"RCP45","St. Lucia","LCA",2074,4.21196491657071
"RCP45","St. Lucia","LCA",2075,4.21171380013395
"RCP45","St. Lucia","LCA",2076,4.21139813274319
"RCP45","St. Lucia","LCA",2077,4.21125356774337
"RCP45","St. Lucia","LCA",2078,4.21124640659197
"RCP45","St. Lucia","LCA",2079,4.21130719607768
"RCP45","St. Lucia","LCA",2080,4.21135615794593
"RCP45","St. Lucia","LCA",2081,4.21131542150646
"RCP45","St. Lucia","LCA",2082,4.21127667761848
"RCP45","St. Lucia","LCA",2083,4.21124406920415
"RCP45","St. Lucia","LCA",2084,4.21121750008751
"RCP45","St. Lucia","LCA",2085,4.2111894543561
"RCP45","St. Lucia","LCA",2086,4.21113659809574
"RCP45","St. Lucia","LCA",2087,4.21109201009885
"RCP45","St. Lucia","LCA",2088,4.21105586886116
"RCP45","St. Lucia","LCA",2089,4.2110282448048
"RCP45","St. Lucia","LCA",2090,4.21100903431819
"RCP45","St. Lucia","LCA",2091,4.21098446974833
"RCP45","St. Lucia","LCA",2092,4.21097160265712
"RCP45","St. Lucia","LCA",2093,4.21096708635223
"RCP45","St. Lucia","LCA",2094,4.21096339827546
"RCP45","St. Lucia","LCA",2095,4.21094879774475
"RCP45","St. Lucia","LCA",2096,4.21091093575899
"RCP45","St. Lucia","LCA",2097,4.21085876405824
"RCP45","St. Lucia","LCA",2098,4.21078914922616
"RCP45","St. Lucia","LCA",2099,4.21069892017695
"RCP45","St. Lucia","LCA",2100,4.21058487821723
"RCP45","St. Vincent & Grenadines","VCT",2012,5.59855052968251
"RCP45","St. Vincent & Grenadines","VCT",2013,5.59828772859697
"RCP45","St. Vincent & Grenadines","VCT",2014,5.59835900790312
"RCP45","St. Vincent & Grenadines","VCT",2015,5.59870015535293
"RCP45","St. Vincent & Grenadines","VCT",2016,5.59872108593396
"RCP45","St. Vincent & Grenadines","VCT",2017,5.59872576870317
"RCP45","St. Vincent & Grenadines","VCT",2018,5.59871186025075
"RCP45","St. Vincent & Grenadines","VCT",2019,5.59867728336428
"RCP45","St. Vincent & Grenadines","VCT",2020,5.59861917513513
"RCP45","St. Vincent & Grenadines","VCT",2021,5.59851741597946
"RCP45","St. Vincent & Grenadines","VCT",2022,5.59839256462458
"RCP45","St. Vincent & Grenadines","VCT",2023,5.59825784944148
"RCP45","St. Vincent & Grenadines","VCT",2024,5.598126781983
"RCP45","St. Vincent & Grenadines","VCT",2025,5.59801187196549
"RCP45","St. Vincent & Grenadines","VCT",2026,5.5979109131503
"RCP45","St. Vincent & Grenadines","VCT",2027,5.59783555406162
"RCP45","St. Vincent & Grenadines","VCT",2028,5.59777994120734
"RCP45","St. Vincent & Grenadines","VCT",2029,5.59773781509112
"RCP45","St. Vincent & Grenadines","VCT",2030,5.59770240781815
"RCP45","St. Vincent & Grenadines","VCT",2031,5.59763646685669
"RCP45","St. Vincent & Grenadines","VCT",2032,5.5975847292426
"RCP45","St. Vincent & Grenadines","VCT",2033,5.59754001832075
"RCP45","St. Vincent & Grenadines","VCT",2034,5.59749317455251
"RCP45","St. Vincent & Grenadines","VCT",2035,5.59743549501594
"RCP45","St. Vincent & Grenadines","VCT",2036,5.59731148707873
"RCP45","St. Vincent & Grenadines","VCT",2037,5.5972063886946
"RCP45","St. Vincent & Grenadines","VCT",2038,5.59713738702918
"RCP45","St. Vincent & Grenadines","VCT",2039,5.59708480589742
"RCP45","St. Vincent & Grenadines","VCT",2040,5.59704186675448
"RCP45","St. Vincent & Grenadines","VCT",2041,5.59695322009959
"RCP45","St. Vincent & Grenadines","VCT",2042,5.59691256162125
"RCP45","St. Vincent & Grenadines","VCT",2043,5.59689671715918
"RCP45","St. Vincent & Grenadines","VCT",2044,5.59688183150058
"RCP45","St. Vincent & Grenadines","VCT",2045,5.59684640589169
"RCP45","St. Vincent & Grenadines","VCT",2046,5.59664139434368
"RCP45","St. Vincent & Grenadines","VCT",2047,5.5964833086612
"RCP45","St. Vincent & Grenadines","VCT",2048,5.5963725286803
"RCP45","St. Vincent & Grenadines","VCT",2049,5.5962724151987
"RCP45","St. Vincent & Grenadines","VCT",2050,5.59614472551085
"RCP45","St. Vincent & Grenadines","VCT",2051,5.59593860817077
"RCP45","St. Vincent & Grenadines","VCT",2052,5.59575999314324
"RCP45","St. Vincent & Grenadines","VCT",2053,5.5956470716815
"RCP45","St. Vincent & Grenadines","VCT",2054,5.59562608803347
"RCP45","St. Vincent & Grenadines","VCT",2055,5.59572185314688
"RCP45","St. Vincent & Grenadines","VCT",2056,5.59591113848053
"RCP45","St. Vincent & Grenadines","VCT",2057,5.59618121941691
"RCP45","St. Vincent & Grenadines","VCT",2058,5.59647543726034
"RCP45","St. Vincent & Grenadines","VCT",2059,5.59672357738474
"RCP45","St. Vincent & Grenadines","VCT",2060,5.59684425010082
"RCP45","St. Vincent & Grenadines","VCT",2061,5.59669648018631
"RCP45","St. Vincent & Grenadines","VCT",2062,5.59648306425652
"RCP45","St. Vincent & Grenadines","VCT",2063,5.59626117893518
"RCP45","St. Vincent & Grenadines","VCT",2064,5.59609349566355
"RCP45","St. Vincent & Grenadines","VCT",2065,5.59602092847748
"RCP45","St. Vincent & Grenadines","VCT",2066,5.59593217018205
"RCP45","St. Vincent & Grenadines","VCT",2067,5.59602323791172
"RCP45","St. Vincent & Grenadines","VCT",2068,5.59619533927046
"RCP45","St. Vincent & Grenadines","VCT",2069,5.59634975440295
"RCP45","St. Vincent & Grenadines","VCT",2070,5.59638664837751
"RCP45","St. Vincent & Grenadines","VCT",2071,5.59611224819778
"RCP45","St. Vincent & Grenadines","VCT",2072,5.59577481454497
"RCP45","St. Vincent & Grenadines","VCT",2073,5.59541407169577
"RCP45","St. Vincent & Grenadines","VCT",2074,5.59507005992985
"RCP45","St. Vincent & Grenadines","VCT",2075,5.59478300050957
"RCP45","St. Vincent & Grenadines","VCT",2076,5.59439145914417
"RCP45","St. Vincent & Grenadines","VCT",2077,5.59421142574629
"RCP45","St. Vincent & Grenadines","VCT",2078,5.59420200681872
"RCP45","St. Vincent & Grenadines","VCT",2079,5.59427767469524
"RCP45","St. Vincent & Grenadines","VCT",2080,5.59433895230759
"RCP45","St. Vincent & Grenadines","VCT",2081,5.59427938950735
"RCP45","St. Vincent & Grenadines","VCT",2082,5.59423159473268
"RCP45","St. Vincent & Grenadines","VCT",2083,5.59419749781634
"RCP45","St. Vincent & Grenadines","VCT",2084,5.59417372252877
"RCP45","St. Vincent & Grenadines","VCT",2085,5.59414764884448
"RCP45","St. Vincent & Grenadines","VCT",2086,5.59408467174416
"RCP45","St. Vincent & Grenadines","VCT",2087,5.59403133025309
"RCP45","St. Vincent & Grenadines","VCT",2088,5.59398809914548
"RCP45","St. Vincent & Grenadines","VCT",2089,5.59395533304144
"RCP45","St. Vincent & Grenadines","VCT",2090,5.59393318652857
"RCP45","St. Vincent & Grenadines","VCT",2091,5.59390436676837
"RCP45","St. Vincent & Grenadines","VCT",2092,5.59389059584234
"RCP45","St. Vincent & Grenadines","VCT",2093,5.59388725609061
"RCP45","St. Vincent & Grenadines","VCT",2094,5.59388486589518
"RCP45","St. Vincent & Grenadines","VCT",2095,5.59386903235512
"RCP45","St. Vincent & Grenadines","VCT",2096,5.5938241268332
"RCP45","St. Vincent & Grenadines","VCT",2097,5.59376094104291
"RCP45","St. Vincent & Grenadines","VCT",2098,5.5936755023116
"RCP45","St. Vincent & Grenadines","VCT",2099,5.59356379009513
"RCP45","St. Vincent & Grenadines","VCT",2100,5.59342174540266
"RCP45","Suriname","SUR",2012,25.6365290683791
"RCP45","Suriname","SUR",2013,25.6346880907527
"RCP45","Suriname","SUR",2014,25.6350523370657
"RCP45","Suriname","SUR",2015,25.6372064854355
"RCP45","Suriname","SUR",2016,25.6373025898899
"RCP45","Suriname","SUR",2017,25.6373430928895
"RCP45","Suriname","SUR",2018,25.6373331949167
"RCP45","Suriname","SUR",2019,25.6372787343971
"RCP45","Suriname","SUR",2020,25.6371828382574
"RCP45","Suriname","SUR",2021,25.6369095655818
"RCP45","Suriname","SUR",2022,25.6365555623235
"RCP45","Suriname","SUR",2023,25.6361514135028
"RCP45","Suriname","SUR",2024,25.6357301014212
"RCP45","Suriname","SUR",2025,25.6353235673324
"RCP45","Suriname","SUR",2026,25.6349229742438
"RCP45","Suriname","SUR",2027,25.6345778410822
"RCP45","Suriname","SUR",2028,25.6342890316651
"RCP45","Suriname","SUR",2029,25.6340552746288
"RCP45","Suriname","SUR",2030,25.6338731525523
"RCP45","Suriname","SUR",2031,25.6335821543769
"RCP45","Suriname","SUR",2032,25.6333803589976
"RCP45","Suriname","SUR",2033,25.633202703133
"RCP45","Suriname","SUR",2034,25.6329751045368
"RCP45","Suriname","SUR",2035,25.6326254947359
"RCP45","Suriname","SUR",2036,25.6319534782985
"RCP45","Suriname","SUR",2037,25.6312657988788
"RCP45","Suriname","SUR",2038,25.6306690469159
"RCP45","Suriname","SUR",2039,25.6301665576385
"RCP45","Suriname","SUR",2040,25.629797362418
"RCP45","Suriname","SUR",2041,25.6293388409041
"RCP45","Suriname","SUR",2042,25.6291906262729
"RCP45","Suriname","SUR",2043,25.6291989667065
"RCP45","Suriname","SUR",2044,25.629206530066
"RCP45","Suriname","SUR",2045,25.6290600928946
"RCP45","Suriname","SUR",2046,25.6278512501707
"RCP45","Suriname","SUR",2047,25.6268358617943
"RCP45","Suriname","SUR",2048,25.6262834565343
"RCP45","Suriname","SUR",2049,25.6258182917002
"RCP45","Suriname","SUR",2050,25.6250684784155
"RCP45","Suriname","SUR",2051,25.6240185513821
"RCP45","Suriname","SUR",2052,25.6231571930627
"RCP45","Suriname","SUR",2053,25.6226523324052
"RCP45","Suriname","SUR",2054,25.6226148686594
"RCP45","Suriname","SUR",2055,25.6231476119582
"RCP45","Suriname","SUR",2056,25.6241409453174
"RCP45","Suriname","SUR",2057,25.6255141479314
"RCP45","Suriname","SUR",2058,25.6269665396027
"RCP45","Suriname","SUR",2059,25.6281595480972
"RCP45","Suriname","SUR",2060,25.6287222801113
"RCP45","Suriname","SUR",2061,25.6280919309517
"RCP45","Suriname","SUR",2062,25.6270553609097
"RCP45","Suriname","SUR",2063,25.6259188231286
"RCP45","Suriname","SUR",2064,25.6250144122589
"RCP45","Suriname","SUR",2065,25.6245791290187
"RCP45","Suriname","SUR",2066,25.6242367874111
"RCP45","Suriname","SUR",2067,25.6246896401869
"RCP45","Suriname","SUR",2068,25.6255165748133
"RCP45","Suriname","SUR",2069,25.6262490663156
"RCP45","Suriname","SUR",2070,25.6264305142031
"RCP45","Suriname","SUR",2071,25.6249653289291
"RCP45","Suriname","SUR",2072,25.6233297840649
"RCP45","Suriname","SUR",2073,25.621649534115
"RCP45","Suriname","SUR",2074,25.6200484465268
"RCP45","Suriname","SUR",2075,25.6186461301746
"RCP45","Suriname","SUR",2076,25.616612398469
"RCP45","Suriname","SUR",2077,25.6154193919349
"RCP45","Suriname","SUR",2078,25.6148530344799
"RCP45","Suriname","SUR",2079,25.6144928880889
"RCP45","Suriname","SUR",2080,25.6138570242021
"RCP45","Suriname","SUR",2081,25.612478894969
"RCP45","Suriname","SUR",2082,25.6109776930228
"RCP45","Suriname","SUR",2083,25.609455986886
"RCP45","Suriname","SUR",2084,25.6079919394048
"RCP45","Suriname","SUR",2085,25.606620921111
"RCP45","Suriname","SUR",2086,25.6052657318159
"RCP45","Suriname","SUR",2087,25.6041416829729
"RCP45","Suriname","SUR",2088,25.6032445607621
"RCP45","Suriname","SUR",2089,25.6025692939876
"RCP45","Suriname","SUR",2090,25.6021095630714
"RCP45","Suriname","SUR",2091,25.6017733376565
"RCP45","Suriname","SUR",2092,25.6016336851775
"RCP45","Suriname","SUR",2093,25.6016377037101
"RCP45","Suriname","SUR",2094,25.6017086392127
"RCP45","Suriname","SUR",2095,25.6017455913006
"RCP45","Suriname","SUR",2096,25.6016439717329
"RCP45","Suriname","SUR",2097,25.6014276754752
"RCP45","Suriname","SUR",2098,25.6010509846851
"RCP45","Suriname","SUR",2099,25.6004679942668
"RCP45","Suriname","SUR",2100,25.5996327061975
"RCP45","Timor-Leste","TLS",2012,23.7829020241929
"RCP45","Timor-Leste","TLS",2013,23.8147305218292
"RCP45","Timor-Leste","TLS",2014,23.837609170646
"RCP45","Timor-Leste","TLS",2015,23.8528924872209
"RCP45","Timor-Leste","TLS",2016,23.8679351966082
"RCP45","Timor-Leste","TLS",2017,23.8783470843743
"RCP45","Timor-Leste","TLS",2018,23.8827466603243
"RCP45","Timor-Leste","TLS",2019,23.8797494843379
"RCP45","Timor-Leste","TLS",2020,23.8679667842116
"RCP45","Timor-Leste","TLS",2021,23.8779856337871
"RCP45","Timor-Leste","TLS",2022,23.8919939158454
"RCP45","Timor-Leste","TLS",2023,23.9077805925244
"RCP45","Timor-Leste","TLS",2024,23.9231951675598
"RCP45","Timor-Leste","TLS",2025,23.9360029680297
"RCP45","Timor-Leste","TLS",2026,24.020938732906
"RCP45","Timor-Leste","TLS",2027,24.127293402435
"RCP45","Timor-Leste","TLS",2028,24.2406625601133
"RCP45","Timor-Leste","TLS",2029,24.3466441321749
"RCP45","Timor-Leste","TLS",2030,24.4308201503868
"RCP45","Timor-Leste","TLS",2031,24.4825464249417
"RCP45","Timor-Leste","TLS",2032,24.5063925579772
"RCP45","Timor-Leste","TLS",2033,24.5107173627194
"RCP45","Timor-Leste","TLS",2034,24.5038991397611
"RCP45","Timor-Leste","TLS",2035,24.4942781745328
"RCP45","Timor-Leste","TLS",2036,24.4885316369585
"RCP45","Timor-Leste","TLS",2037,24.4869422821934
"RCP45","Timor-Leste","TLS",2038,24.4881327232038
"RCP45","Timor-Leste","TLS",2039,24.4907343860348
"RCP45","Timor-Leste","TLS",2040,24.4933667231631
"RCP45","Timor-Leste","TLS",2041,24.4948930427342
"RCP45","Timor-Leste","TLS",2042,24.4953925563394
"RCP45","Timor-Leste","TLS",2043,24.4952271851085
"RCP45","Timor-Leste","TLS",2044,24.4947559064286
"RCP45","Timor-Leste","TLS",2045,24.4943189998267
"RCP45","Timor-Leste","TLS",2046,24.4940048542299
"RCP45","Timor-Leste","TLS",2047,24.493886226352
"RCP45","Timor-Leste","TLS",2048,24.4938679042939
"RCP45","Timor-Leste","TLS",2049,24.4938610637978
"RCP45","Timor-Leste","TLS",2050,24.4937647664661
"RCP45","Timor-Leste","TLS",2051,24.493491351379
"RCP45","Timor-Leste","TLS",2052,24.4931156185347
"RCP45","Timor-Leste","TLS",2053,24.4927309571795
"RCP45","Timor-Leste","TLS",2054,24.4924305995791
"RCP45","Timor-Leste","TLS",2055,24.4923077012257
"RCP45","Timor-Leste","TLS",2056,24.4923634770828
"RCP45","Timor-Leste","TLS",2057,24.4925780429582
"RCP45","Timor-Leste","TLS",2058,24.4928718535897
"RCP45","Timor-Leste","TLS",2059,24.4931651303259
"RCP45","Timor-Leste","TLS",2060,24.4933777955803
"RCP45","Timor-Leste","TLS",2061,24.4934413336777
"RCP45","Timor-Leste","TLS",2062,24.4933170084144
"RCP45","Timor-Leste","TLS",2063,24.4930764529426
"RCP45","Timor-Leste","TLS",2064,24.4928299705733
"RCP45","Timor-Leste","TLS",2065,24.4925180018395
"RCP45","Timor-Leste","TLS",2066,24.4921073590307
"RCP45","Timor-Leste","TLS",2067,24.491696232627
"RCP45","Timor-Leste","TLS",2068,24.491335709557
"RCP45","Timor-Leste","TLS",2069,24.4910769322271
"RCP45","Timor-Leste","TLS",2070,24.490970991526
"RCP45","Timor-Leste","TLS",2071,24.4910307203801
"RCP45","Timor-Leste","TLS",2072,24.4911852540298
"RCP45","Timor-Leste","TLS",2073,24.4913317918272
"RCP45","Timor-Leste","TLS",2074,24.4913673314099
"RCP45","Timor-Leste","TLS",2075,24.4911886112513
"RCP45","Timor-Leste","TLS",2076,24.4905154669531
"RCP45","Timor-Leste","TLS",2077,24.4897670318183
"RCP45","Timor-Leste","TLS",2078,24.4891329975614
"RCP45","Timor-Leste","TLS",2079,24.4886413385454
"RCP45","Timor-Leste","TLS",2080,24.488158242948
"RCP45","Timor-Leste","TLS",2081,24.4879097557984
"RCP45","Timor-Leste","TLS",2082,24.4878765844653
"RCP45","Timor-Leste","TLS",2083,24.4879803817099
"RCP45","Timor-Leste","TLS",2084,24.488142800071
"RCP45","Timor-Leste","TLS",2085,24.48828552207
"RCP45","Timor-Leste","TLS",2086,24.4883508940046
"RCP45","Timor-Leste","TLS",2087,24.4883642827622
"RCP45","Timor-Leste","TLS",2088,24.4883716383859
"RCP45","Timor-Leste","TLS",2089,24.4884189166545
"RCP45","Timor-Leste","TLS",2090,24.4885521039451
"RCP45","Timor-Leste","TLS",2091,24.4888003624525
"RCP45","Timor-Leste","TLS",2092,24.489125905883
"RCP45","Timor-Leste","TLS",2093,24.489474070675
"RCP45","Timor-Leste","TLS",2094,24.4897901377321
"RCP45","Timor-Leste","TLS",2095,24.4900193247634
"RCP45","Timor-Leste","TLS",2096,24.4901098722509
"RCP45","Timor-Leste","TLS",2097,24.4900238355795
"RCP45","Timor-Leste","TLS",2098,24.4897264740833
"RCP45","Timor-Leste","TLS",2099,24.4891830615123
"RCP45","Timor-Leste","TLS",2100,24.4883589130331
"RCP45","Tonga","TON",2012,46.7202327281576
"RCP45","Tonga","TON",2013,46.831323290386
"RCP45","Tonga","TON",2014,46.8198748692075
"RCP45","Tonga","TON",2015,46.7177115329686
"RCP45","Tonga","TON",2016,46.5610499278054
"RCP45","Tonga","TON",2017,46.4135523912318
"RCP45","Tonga","TON",2018,46.3439489182623
"RCP45","Tonga","TON",2019,46.420938738888
"RCP45","Tonga","TON",2020,46.7132043426586
"RCP45","Tonga","TON",2021,47.2599463347144
"RCP45","Tonga","TON",2022,47.9847951747381
"RCP45","Tonga","TON",2023,48.7821013171597
"RCP45","Tonga","TON",2024,49.5465363165158
"RCP45","Tonga","TON",2025,50.1723674651669
"RCP45","Tonga","TON",2026,50.5805230852316
"RCP45","Tonga","TON",2027,50.7976803086354
"RCP45","Tonga","TON",2028,50.8769384110958
"RCP45","Tonga","TON",2029,50.871384949907
"RCP45","Tonga","TON",2030,50.8340924493716
"RCP45","Tonga","TON",2031,50.8083510784146
"RCP45","Tonga","TON",2032,50.7986739581341
"RCP45","Tonga","TON",2033,50.7998359141846
"RCP45","Tonga","TON",2034,50.8066228698368
"RCP45","Tonga","TON",2035,50.8137950025337
"RCP45","Tonga","TON",2036,50.8187719359091
"RCP45","Tonga","TON",2037,50.8190695461667
"RCP45","Tonga","TON",2038,50.8166348005669
"RCP45","Tonga","TON",2039,50.8134144375163
"RCP45","Tonga","TON",2040,50.8113554973625
"RCP45","Tonga","TON",2041,50.8123325098878
"RCP45","Tonga","TON",2042,50.815060181223
"RCP45","Tonga","TON",2043,50.8187754788482
"RCP45","Tonga","TON",2044,50.8226999194352
"RCP45","Tonga","TON",2045,50.825953472484
"RCP45","Tonga","TON",2046,50.827908666348
"RCP45","Tonga","TON",2047,50.8287001613411
"RCP45","Tonga","TON",2048,50.8288398659417
"RCP45","Tonga","TON",2049,50.8288397092461
"RCP45","Tonga","TON",2050,50.8292115850161
"RCP45","Tonga","TON",2051,50.8302645753781
"RCP45","Tonga","TON",2052,50.8318648180938
"RCP45","Tonga","TON",2053,50.8337634045498
"RCP45","Tonga","TON",2054,50.8357114143213
"RCP45","Tonga","TON",2055,50.8374599692251
"RCP45","Tonga","TON",2056,50.8384713071761
"RCP45","Tonga","TON",2057,50.8389781174027
"RCP45","Tonga","TON",2058,50.8391201418795
"RCP45","Tonga","TON",2059,50.8390364865949
"RCP45","Tonga","TON",2060,50.8388645147643
"RCP45","Tonga","TON",2061,50.8386147326164
"RCP45","Tonga","TON",2062,50.8383843659871
"RCP45","Tonga","TON",2063,50.8381881457619
"RCP45","Tonga","TON",2064,50.8380897745629
"RCP45","Tonga","TON",2065,50.8379481726558
"RCP45","Tonga","TON",2066,50.8376416414242
"RCP45","Tonga","TON",2067,50.8373147130946
"RCP45","Tonga","TON",2068,50.8370233087948
"RCP45","Tonga","TON",2069,50.8368242886832
"RCP45","Tonga","TON",2070,50.8367732780121
"RCP45","Tonga","TON",2071,50.8368874379801
"RCP45","Tonga","TON",2072,50.8370967707663
"RCP45","Tonga","TON",2073,50.8372892721801
"RCP45","Tonga","TON",2074,50.8373528413612
"RCP45","Tonga","TON",2075,50.8371752619148
"RCP45","Tonga","TON",2076,50.8364450248809
"RCP45","Tonga","TON",2077,50.8356317093139
"RCP45","Tonga","TON",2078,50.8349422958077
"RCP45","Tonga","TON",2079,50.8344014252258
"RCP45","Tonga","TON",2080,50.8338515609675
"RCP45","Tonga","TON",2081,50.8335565434945
"RCP45","Tonga","TON",2082,50.8335003013801
"RCP45","Tonga","TON",2083,50.8336091606202
"RCP45","Tonga","TON",2084,50.8338094292852
"RCP45","Tonga","TON",2085,50.8340274094519
"RCP45","Tonga","TON",2086,50.8342075187103
"RCP45","Tonga","TON",2087,50.83436966313
"RCP45","Tonga","TON",2088,50.8345519353315
"RCP45","Tonga","TON",2089,50.834792438102
"RCP45","Tonga","TON",2090,50.835129303649
"RCP45","Tonga","TON",2091,50.8355812849404
"RCP45","Tonga","TON",2092,50.8360967793117
"RCP45","Tonga","TON",2093,50.836605341927
"RCP45","Tonga","TON",2094,50.8370364208776
"RCP45","Tonga","TON",2095,50.837319342391
"RCP45","Tonga","TON",2096,50.8373823658102
"RCP45","Tonga","TON",2097,50.837174777388
"RCP45","Tonga","TON",2098,50.8366471190939
"RCP45","Tonga","TON",2099,50.835749942093
"RCP45","Tonga","TON",2100,50.8344338387315
"RCP45","Trinidad & Tobago","TTO",2012,13.9170634760426
"RCP45","Trinidad & Tobago","TTO",2013,13.9332955225075
"RCP45","Trinidad & Tobago","TTO",2014,13.945336549612
"RCP45","Trinidad & Tobago","TTO",2015,13.9537315223866
"RCP45","Trinidad & Tobago","TTO",2016,13.9574884581088
"RCP45","Trinidad & Tobago","TTO",2017,13.9584048755517
"RCP45","Trinidad & Tobago","TTO",2018,13.9574277806417
"RCP45","Trinidad & Tobago","TTO",2019,13.9555044345958
"RCP45","Trinidad & Tobago","TTO",2020,13.9535807414166
"RCP45","Trinidad & Tobago","TTO",2021,13.9523300681643
"RCP45","Trinidad & Tobago","TTO",2022,13.9517651420606
"RCP45","Trinidad & Tobago","TTO",2023,13.9516655434196
"RCP45","Trinidad & Tobago","TTO",2024,13.9518119151662
"RCP45","Trinidad & Tobago","TTO",2025,13.9519839068995
"RCP45","Trinidad & Tobago","TTO",2026,13.9519876191328
"RCP45","Trinidad & Tobago","TTO",2027,13.9518576506365
"RCP45","Trinidad & Tobago","TTO",2028,13.951649469115
"RCP45","Trinidad & Tobago","TTO",2029,13.9514174506094
"RCP45","Trinidad & Tobago","TTO",2030,13.9512148278229
"RCP45","Trinidad & Tobago","TTO",2031,13.9510064122154
"RCP45","Trinidad & Tobago","TTO",2032,13.9508852380405
"RCP45","Trinidad & Tobago","TTO",2033,13.9508089295793
